Teff log(g) a1 a2 a3 a4 I1 beaming
8500.0 6.75 -0.1115 1.8461 -1.6499 0.4695 6.16054e-05 0.073
9000.0 6.75 -0.108 1.9607 -1.8777 0.573 7.35426e-05 0.2038
9500.0 6.75 -0.0136 1.8414 -1.8875 0.6084 8.6291e-05 0.3191
10000.0 6.75 0.1419 1.4516 -1.5453 0.5026 9.88932e-05 0.4214
10500.0 6.75 0.2678 1.0576 -1.1307 0.358 0.000110307 0.5127
11000.0 6.75 0.4096 0.5531 -0.567 0.1582 0.000118987 0.5945
11500.0 6.75 0.5253 0.1567 -0.1483 0.0211 0.000126803 0.6683
12000.0 6.75 0.5822 -0.0241 0.035 -0.0402 0.00013547 0.7351
12500.0 6.75 0.6033 -0.0823 0.0783 -0.052 0.000144272 0.7958
13000.0 6.75 0.6152 -0.1207 0.1032 -0.0575 0.00015305 0.8513
13500.0 6.75 0.6229 -0.1548 0.1293 -0.0646 0.000161885 0.902
14000.0 6.75 0.6264 -0.1836 0.1547 -0.0726 0.000170776 0.9487
14500.0 6.75 0.6268 -0.2057 0.1753 -0.0793 0.000179765 0.9917
15000.0 6.75 0.6262 -0.2256 0.1951 -0.0862 0.000188868 1.0314
15500.0 6.75 0.6249 -0.2427 0.2121 -0.092 0.000198081 1.0683
16000.0 6.75 0.6234 -0.2582 0.2276 -0.0973 0.000207415 1.1025
16500.0 6.75 0.623 -0.2753 0.2445 -0.1032 0.000216871 1.1344
17000.0 6.75 0.6225 -0.2914 0.2606 -0.1087 0.000226449 1.1641
20000.0 6.75 0.6585 -0.4653 0.4346 -0.1702 0.00028678 1.3079
25000.0 6.75 0.8354 -0.9624 0.9176 -0.3396 0.000402192 1.4634
30000.0 6.75 0.8093 -0.9017 0.7875 -0.2749 0.000556434 1.5625
35000.0 6.75 0.5724 -0.4991 0.3936 -0.1332 0.000730549 1.631
40000.0 6.75 0.4584 -0.382 0.3188 -0.1143 0.000866952 1.6811
45000.0 6.75 0.4247 -0.4082 0.3765 -0.1407 0.000979295 1.7193
50000.0 6.75 0.4244 -0.4863 0.4772 -0.1809 0.00108251 1.7493
55000.0 6.75 0.4378 -0.5768 0.5834 -0.2217 0.00117704 1.7736
60000.0 6.75 0.4599 -0.6692 0.6846 -0.2594 0.00126378 1.7936
3750.0 7.0 1.6714 -1.9421 1.5072 -0.4818 2.63844e-06 -3.2178
4000.0 7.0 1.7697 -2.2708 1.8748 -0.6236 3.24593e-06 -2.8347
4250.0 7.0 1.8119 -2.4364 2.0643 -0.6974 4.07559e-06 -2.4982
4500.0 7.0 1.8156 -2.484 2.1253 -0.7221 5.19368e-06 -2.2005
4750.0 7.0 1.8509 -2.5762 2.2266 -0.7607 6.63265e-06 -1.9356
5000.0 7.0 1.5835 -1.7967 1.3695 -0.4309 8.83806e-06 -1.6987
5250.0 7.0 1.4057 -1.3022 0.8576 -0.2414 1.09902e-05 -1.4856
5500.0 7.0 1.1433 -0.5965 0.1464 0.0174 1.34037e-05 -1.2932
5750.0 7.0 0.7583 0.376 -0.7968 0.3496 1.60711e-05 -1.1189
6000.0 7.0 0.3641 1.3152 -1.6666 0.6423 1.89736e-05 -0.9602
6250.0 7.0 0.0707 1.9467 -2.1936 0.8012 2.20933e-05 -0.8153
6500.0 7.0 -0.0866 2.2128 -2.3479 0.8251 2.5426e-05 -0.6826
7000.0 7.0 -0.1601 2.1809 -2.1484 0.708 3.27709e-05 -0.4484
7500.0 7.0 -0.1324 1.9819 -1.8584 0.5782 4.11084e-05 -0.2486
8000.0 7.0 -0.1076 1.8695 -1.7137 0.5127 5.05546e-05 -0.0765
8500.0 7.0 -0.1047 1.895 -1.7708 0.5336 6.11774e-05 0.073
9000.0 7.0 -0.0995 1.9882 -1.9621 0.6205 7.29207e-05 0.2038
9500.0 7.0 -0.0276 1.9277 -2.0268 0.6732 8.5544e-05 0.3191
10000.0 7.0 0.1238 1.5676 -1.7275 0.5845 9.83587e-05 0.4214
10500.0 7.0 0.2499 1.194 -1.3482 0.4533 0.00011029 0.5127
11000.0 7.0 0.3572 0.8067 -0.9057 0.2919 0.00012055 0.5945
11500.0 7.0 0.4747 0.3684 -0.4114 0.1177 0.000128189 0.6683
12000.0 7.0 0.5649 0.0514 -0.0669 0.0005 0.000136292 0.7351
12500.0 7.0 0.6059 -0.0838 0.0731 -0.0486 0.000145068 0.7958
13000.0 7.0 0.6214 -0.133 0.1123 -0.0601 0.000153913 0.8513
13500.0 7.0 0.6296 -0.1664 0.1368 -0.0666 0.00016274 0.902
14000.0 7.0 0.6347 -0.1956 0.1607 -0.0735 0.00017167 0.9487
14500.0 7.0 0.6345 -0.2151 0.1778 -0.0787 0.000180691 0.9917
15000.0 7.0 0.6333 -0.2331 0.1954 -0.0847 0.000189804 1.0314
15500.0 7.0 0.6338 -0.2543 0.2167 -0.0922 0.000199029 1.0683
16000.0 7.0 0.6324 -0.2703 0.2328 -0.0978 0.000208379 1.1025
16500.0 7.0 0.6317 -0.2871 0.2498 -0.1037 0.000217852 1.1344
17000.0 7.0 0.6296 -0.2991 0.2615 -0.1076 0.000227459 1.1641
20000.0 7.0 0.6672 -0.4774 0.441 -0.1713 0.000287981 1.3079
25000.0 7.0 0.8376 -0.9614 0.9118 -0.3365 0.000403755 1.4634
30000.0 7.0 0.8178 -0.9225 0.8071 -0.2818 0.000558128 1.5625
35000.0 7.0 0.5543 -0.4587 0.3524 -0.118 0.000730708 1.631
40000.0 7.0 0.4313 -0.3199 0.2557 -0.091 0.000865666 1.6811
45000.0 7.0 0.3901 -0.3285 0.2955 -0.1109 0.000976782 1.7193
50000.0 7.0 0.3805 -0.385 0.3746 -0.1433 0.00107825 1.7493
55000.0 7.0 0.3869 -0.457 0.4615 -0.177 0.00116881 1.7736
60000.0 7.0 0.4011 -0.5346 0.5492 -0.21 0.00125521 1.7936
65000.0 7.0 0.152 0.254 -0.2825 0.0969 0.00151184 1.8103
70000.0 7.0 0.1345 0.2484 -0.2634 0.0879 0.0015996 1.8246
75000.0 7.0 0.1246 0.2305 -0.2339 0.0755 0.0016862 1.8369
80000.0 7.0 0.1207 0.2031 -0.1966 0.0606 0.00177212 1.8475
85000.0 7.0 0.1215 0.169 -0.1543 0.0441 0.00185773 1.8569
90000.0 7.0 0.1264 0.1293 -0.1076 0.0263 0.00194314 1.8652
100000.0 7.0 0.1395 0.0479 -0.0138 -0.0093 0.00211436 1.8791
3750.0 7.25 1.7055 -2.0244 1.5971 -0.5164 2.72223e-06 -3.2178
4000.0 7.25 1.7857 -2.3029 1.91 -0.6373 3.32805e-06 -2.8347
4250.0 7.25 1.8221 -2.452 2.0803 -0.7035 4.14297e-06 -2.4982
4500.0 7.25 1.8238 -2.4975 2.1383 -0.7268 5.2427e-06 -2.2005
4750.0 7.25 1.8291 -2.528 2.1783 -0.7432 6.65973e-06 -1.9356
5000.0 7.25 1.6199 -1.8985 1.4749 -0.47 8.87687e-06 -1.6987
5250.0 7.25 1.4684 -1.4766 1.0356 -0.3067 1.10382e-05 -1.4856
5500.0 7.25 1.2354 -0.846 0.3932 -0.0714 1.34501e-05 -1.2932
5750.0 7.25 0.9077 -0.0018 -0.4375 0.225 1.61153e-05 -1.1189
6000.0 7.25 0.5234 0.9344 -1.3216 0.5285 1.9019e-05 -0.9602
6250.0 7.25 0.1905 1.6863 -1.984 0.7406 2.2138e-05 -0.8153
6500.0 7.25 -0.0167 2.0857 -2.274 0.8136 2.54666e-05 -0.6826
7000.0 7.25 -0.144 2.1855 -2.1988 0.7383 3.27778e-05 -0.4484
7500.0 7.25 -0.1286 2.0189 -1.9439 0.6218 4.1032e-05 -0.2486
8000.0 7.25 -0.1023 1.9094 -1.8109 0.5635 5.03361e-05 -0.0765
8500.0 7.25 -0.0936 1.922 -1.8597 0.5837 6.07689e-05 0.073
9000.0 7.25 -0.0814 1.9907 -2.0211 0.6589 7.23279e-05 0.2038
9500.0 7.25 -0.0152 1.9416 -2.0916 0.7118 8.48101e-05 0.3191
10000.0 7.25 0.1236 1.6335 -1.8574 0.6484 9.7697e-05 0.4214
10500.0 7.25 0.257 1.2539 -1.4828 0.5199 0.000110002 0.5127
11000.0 7.25 0.3496 0.9391 -1.1335 0.3931 0.000121201 0.5945
11500.0 7.25 0.4401 0.5738 -0.6978 0.2312 0.000130098 0.6683
12000.0 7.25 0.5338 0.2101 -0.2828 0.0848 0.000137523 0.7351
12500.0 7.25 0.6019 -0.042 0.0022 -0.0169 0.000145883 0.7958
13000.0 7.25 0.6321 -0.1517 0.1218 -0.0612 0.000154743 0.8513
13500.0 7.25 0.6423 -0.1927 0.1582 -0.0731 0.000163652 0.902
14000.0 7.25 0.6466 -0.2188 0.1788 -0.0791 0.000172587 0.9487
14500.0 7.25 0.6494 -0.243 0.1997 -0.0854 0.000181639 0.9917
15000.0 7.25 0.6503 -0.2649 0.2204 -0.0923 0.000190757 1.0314
15500.0 7.25 0.6474 -0.2776 0.2328 -0.0965 0.000199997 1.0683
16000.0 7.25 0.6455 -0.2923 0.2478 -0.1016 0.000209362 1.1025
16500.0 7.25 0.6434 -0.3053 0.2609 -0.1061 0.000218854 1.1344
17000.0 7.25 0.6438 -0.3236 0.2794 -0.1126 0.000228478 1.1641
20000.0 7.25 0.678 -0.4938 0.4513 -0.1737 0.000289194 1.3079
25000.0 7.25 0.8419 -0.9645 0.9101 -0.3348 0.000405407 1.4634
30000.0 7.25 0.8121 -0.9091 0.7917 -0.2757 0.000560062 1.5625
35000.0 7.25 0.5468 -0.4428 0.3359 -0.1118 0.000731143 1.631
40000.0 7.25 0.4151 -0.2819 0.2162 -0.0763 0.000864705 1.6811
45000.0 7.25 0.3648 -0.2688 0.2343 -0.0883 0.000974647 1.7193
50000.0 7.25 0.3485 -0.3087 0.296 -0.1141 0.00107394 1.7493
55000.0 7.25 0.3493 -0.3685 0.3711 -0.1437 0.0011634 1.7736
60000.0 7.25 0.3577 -0.4338 0.4472 -0.1727 0.00124964 1.7936
3750.0 7.5 1.7363 -2.0949 1.6736 -0.5456 2.80974e-06 -3.2178
4000.0 7.5 1.8005 -2.3312 1.9412 -0.6495 3.41636e-06 -2.8347
4250.0 7.5 1.8313 -2.464 2.0927 -0.7083 4.2182e-06 -2.4982
4500.0 7.5 1.8315 -2.5073 2.1475 -0.7301 5.29961e-06 -2.2005
4750.0 7.5 1.8307 -2.5294 2.1786 -0.7432 6.69423e-06 -1.9356
5000.0 7.5 1.6564 -1.9962 1.5758 -0.5074 8.92101e-06 -1.6987
5250.0 7.5 1.503 -1.5789 1.1415 -0.346 1.10889e-05 -1.4856
5500.0 7.5 1.319 -1.0727 0.6199 -0.1536 1.35102e-05 -1.2932
5750.0 7.5 1.0371 -0.336 -0.1141 0.1109 1.61723e-05 -1.1189
6000.0 7.5 0.6814 0.5477 -0.9629 0.4073 1.90763e-05 -0.9602
6250.0 7.5 0.3296 1.3704 -1.7139 0.6568 2.21973e-05 -0.8153
6500.0 7.5 0.0732 1.9071 -2.1492 0.7841 2.55272e-05 -0.6826
7000.0 7.5 -0.1167 2.1556 -2.2099 0.7535 3.28033e-05 -0.4484
7500.0 7.5 -0.1234 2.0381 -1.9981 0.6507 4.09932e-05 -0.2486
8000.0 7.5 -0.0935 1.9222 -1.8646 0.5945 5.01728e-05 -0.0765
8500.0 7.5 -0.077 1.9187 -1.9034 0.6136 6.04423e-05 0.073
9000.0 7.5 -0.0546 1.9612 -2.04 0.6811 7.18014e-05 0.2038
9500.0 7.5 0.008 1.9227 -2.1204 0.7371 8.41091e-05 0.3191
10000.0 7.5 0.1476 1.6259 -1.9052 0.6815 9.70005e-05 0.4214
10500.0 7.5 0.2894 1.2349 -1.5286 0.5537 0.000109598 0.5127
11000.0 7.5 0.3837 0.9356 -1.2104 0.4399 0.000121247 0.5945
11500.0 7.5 0.4549 0.6567 -0.8781 0.3152 0.000131665 0.6683
12000.0 7.5 0.5236 0.3474 -0.4989 0.1733 0.000139495 0.7351
12500.0 7.5 0.5927 0.0579 -0.1585 0.0511 0.000147062 0.7958
13000.0 7.5 0.6425 -0.1448 0.0828 -0.0394 0.000155623 0.8513
13500.0 7.5 0.662 -0.2306 0.1836 -0.0789 0.00016457 0.902
14000.0 7.5 0.6668 -0.2626 0.2165 -0.0911 0.000173576 0.9487
14500.0 7.5 0.6669 -0.2802 0.2316 -0.0959 0.000182608 0.9917
15000.0 7.5 0.6655 -0.2939 0.2427 -0.099 0.000191674 1.0314
15500.0 7.5 0.6582 -0.2947 0.2427 -0.0984 0.000201057 1.0683
16000.0 7.5 0.655 -0.306 0.2542 -0.1023 0.000210437 1.1025
16500.0 7.5 0.6552 -0.3247 0.2732 -0.109 0.000219944 1.1344
17000.0 7.5 0.6554 -0.3422 0.291 -0.1153 0.000229588 1.1641
20000.0 7.5 0.6923 -0.5189 0.4704 -0.1793 0.000290497 1.3079
25000.0 7.5 0.8527 -0.9831 0.9239 -0.3387 0.000407232 1.4634
30000.0 7.5 0.8082 -0.9001 0.7811 -0.2715 0.0005623 1.5625
35000.0 7.5 0.537 -0.4206 0.3128 -0.1032 0.000731952 1.631
40000.0 7.5 0.4021 -0.251 0.1838 -0.0641 0.000864177 1.6811
45000.0 7.5 0.3435 -0.2173 0.1804 -0.0682 0.000973065 1.7193
50000.0 7.5 0.3258 -0.2539 0.2393 -0.0931 0.00107123 1.7493
55000.0 7.5 0.3214 -0.3019 0.3028 -0.1185 0.00116 1.7736
60000.0 7.5 0.3252 -0.3556 0.3668 -0.143 0.00124291 1.7936
65000.0 7.5 0.0094 0.4744 -0.4864 0.1703 0.00141057 1.8103
70000.0 7.5 -0.0187 0.4984 -0.4999 0.1738 0.00149114 1.8246
75000.0 7.5 -0.0408 0.5131 -0.5058 0.1748 0.00156999 1.8369
80000.0 7.5 -0.0581 0.521 -0.5064 0.1742 0.00164732 1.8475
85000.0 7.5 -0.0705 0.5205 -0.4992 0.1707 0.00172454 1.8569
90000.0 7.5 -0.0792 0.5142 -0.4868 0.1654 0.00180111 1.8652
100000.0 7.5 -0.0946 0.5015 -0.4635 0.1557 0.0019539 1.8791
3750.0 7.75 1.7696 -2.1711 1.7562 -0.5773 2.89945e-06 -3.2178
4000.0 7.75 1.816 -2.3605 1.9733 -0.662 3.51064e-06 -2.8347
4250.0 7.75 1.8398 -2.4732 2.1021 -0.7119 4.30122e-06 -2.4982
4500.0 7.75 1.8386 -2.5141 2.1534 -0.7323 5.36493e-06 -2.2005
4750.0 7.75 1.8352 -2.5348 2.183 -0.7447 6.7368e-06 -1.9356
5000.0 7.75 1.6981 -2.1038 1.687 -0.5486 8.96984e-06 -1.6987
5250.0 7.75 1.5271 -1.651 1.2161 -0.3736 1.11401e-05 -1.4856
5500.0 7.75 1.3689 -1.2168 0.7672 -0.2077 1.35755e-05 -1.2932
5750.0 7.75 1.1411 -0.6111 0.1562 0.0143 1.62463e-05 -1.1189
6000.0 7.75 0.8282 0.181 -0.6165 0.2878 1.91481e-05 -0.9602
6250.0 7.75 0.4803 1.0146 -1.3952 0.5527 2.2273e-05 -0.8153
6500.0 7.75 0.1905 1.6502 -1.9397 0.7224 2.55998e-05 -0.6826
7000.0 7.75 -0.0775 2.0957 -2.1918 0.7587 3.28575e-05 -0.4484
7500.0 7.75 -0.1074 2.0215 -2.0092 0.6626 4.09766e-05 -0.2486
8000.0 7.75 -0.0845 1.9184 -1.8862 0.6099 5.00521e-05 -0.0765
8500.0 7.75 -0.0633 1.9048 -1.9193 0.6288 6.01585e-05 0.073
9000.0 7.75 -0.0371 1.9409 -2.0534 0.697 7.13196e-05 0.2038
9500.0 7.75 0.0435 1.859 -2.0934 0.7397 8.34576e-05 0.3191
10000.0 7.75 0.179 1.5899 -1.9166 0.7001 9.62687e-05 0.4214
10500.0 7.75 0.3359 1.1698 -1.5192 0.5663 0.000109064 0.5127
11000.0 7.75 0.4462 0.8341 -1.1709 0.4422 0.000121076 0.5945
11500.0 7.75 0.5194 0.5782 -0.8808 0.3349 0.000132185 0.6683
12000.0 7.75 0.5689 0.3447 -0.5851 0.2214 0.00014169 0.7351
12500.0 7.75 0.6124 0.1113 -0.2891 0.11 0.000149004 0.7958
13000.0 7.75 0.6584 -0.1113 -0.014 0.0082 0.000156784 0.8513
13500.0 7.75 0.6895 -0.2651 0.1828 -0.0694 0.000165498 0.902
14000.0 7.75 0.6981 -0.3277 0.2664 -0.1046 0.000174538 0.9487
14500.0 7.75 0.6951 -0.3435 0.2877 -0.114 0.000183661 0.9917
15000.0 7.75 0.6903 -0.3483 0.2914 -0.1153 0.000192843 1.0314
15500.0 7.75 0.6854 -0.3539 0.2964 -0.1167 0.000202066 1.0683
16000.0 7.75 0.6841 -0.3679 0.3102 -0.1213 0.000211557 1.1025
16500.0 7.75 0.6812 -0.3785 0.3208 -0.1249 0.000221084 1.1344
17000.0 7.75 0.6828 -0.3992 0.342 -0.1324 0.000230742 1.1641
20000.0 7.75 0.7125 -0.5586 0.5044 -0.1904 0.000291843 1.3079
25000.0 7.75 0.8604 -0.995 0.9313 -0.3404 0.000409178 1.4634
30000.0 7.75 0.8072 -0.8974 0.7765 -0.2694 0.000564756 1.5625
35000.0 7.75 0.5325 -0.4112 0.3027 -0.0994 0.000732993 1.631
40000.0 7.75 0.3944 -0.2318 0.1629 -0.0561 0.000863939 1.6811
45000.0 7.75 0.3362 -0.1987 0.1603 -0.0605 0.000971834 1.7193
50000.0 7.75 0.3104 -0.2149 0.1982 -0.0777 0.00106803 1.7493
55000.0 7.75 0.3019 -0.2524 0.2505 -0.0989 0.00115479 1.7736
60000.0 7.75 0.3019 -0.2984 0.3072 -0.1208 0.001239 1.7936
65000.0 7.75 0.124 0.3543 -0.4025 0.1446 0.00148883 1.8103
70000.0 7.75 0.0883 0.3948 -0.4306 0.1529 0.00157087 1.8246
75000.0 7.75 0.059 0.4245 -0.4497 0.1583 0.00165101 1.8369
80000.0 7.75 0.0348 0.4463 -0.4622 0.1615 0.00172956 1.8475
85000.0 7.75 0.0149 0.4616 -0.4693 0.163 0.0018079 1.8569
90000.0 7.75 -0.0012 0.4704 -0.4708 0.1626 0.00188549 1.8652
100000.0 7.75 -0.0306 0.4867 -0.4741 0.162 0.00204002 1.8791
3750.0 8.0 1.8045 -2.2513 1.8432 -0.6107 2.99719e-06 -3.2178
4000.0 8.0 1.8312 -2.3879 2.0031 -0.6736 3.61059e-06 -2.8347
4250.0 8.0 1.8479 -2.4811 2.1103 -0.7152 4.39191e-06 -2.4982
4500.0 8.0 1.8477 -2.525 2.1642 -0.7363 5.43841e-06 -2.2005
4750.0 8.0 1.8391 -2.5359 2.1831 -0.7447 6.78824e-06 -1.9356
5000.0 8.0 1.7473 -2.229 1.8179 -0.5976 9.0258e-06 -1.6987
5250.0 8.0 1.566 -1.7547 1.322 -0.4125 1.11957e-05 -1.4856
5500.0 8.0 1.4241 -1.3692 0.9232 -0.2649 1.36453e-05 -1.2932
5750.0 8.0 1.2351 -0.8584 0.4005 -0.0733 1.63304e-05 -1.1189
6000.0 8.0 0.958 -0.1487 -0.3004 0.1773 1.92359e-05 -0.9602
6250.0 8.0 0.6321 0.6466 -1.0561 0.4387 2.2362e-05 -0.8153
6500.0 8.0 0.3231 1.3506 -1.6845 0.6435 2.56908e-05 -0.6826
7000.0 8.0 -0.0278 2.0128 -2.1541 0.7578 3.29324e-05 -0.4484
7500.0 8.0 -0.0879 1.9941 -2.0075 0.6694 4.10009e-05 -0.2486
8000.0 8.0 -0.0854 1.9309 -1.9139 0.6244 4.99692e-05 -0.0765
8500.0 8.0 -0.0508 1.877 -1.905 0.6288 5.99273e-05 0.073
9000.0 8.0 -0.017 1.8949 -2.0235 0.6926 7.08986e-05 0.2038
9500.0 8.0 0.0703 1.8027 -2.0589 0.7355 8.28587e-05 0.3191
10000.0 8.0 0.2176 1.5185 -1.8785 0.6974 9.55524e-05 0.4214
10500.0 8.0 0.3898 1.0734 -1.4672 0.561 0.000108475 0.5127
11000.0 8.0 0.5182 0.6925 -1.078 0.4228 0.000120767 0.5945
11500.0 8.0 0.6085 0.4029 -0.7634 0.3077 0.000132269 0.6683
12000.0 8.0 0.666 0.1771 -0.4917 0.2042 0.00014289 0.7351
12500.0 8.0 0.691 0.0066 -0.2596 0.1133 0.000151548 0.7958
13000.0 8.0 0.7096 -0.1487 -0.0495 0.0334 0.00015873 0.8513
13500.0 8.0 0.7307 -0.2992 0.1532 -0.0446 0.000166736 0.902
14000.0 8.0 0.7441 -0.4072 0.307 -0.1086 0.000175541 0.9487
14500.0 8.0 0.7397 -0.4399 0.3657 -0.1365 0.000184684 0.9917
15000.0 8.0 0.728 -0.4358 0.3708 -0.1412 0.000193956 1.0314
15500.0 8.0 0.716 -0.4236 0.3606 -0.1386 0.000203134 1.0683
16000.0 8.0 0.708 -0.4198 0.3564 -0.1368 0.000212634 1.1025
16500.0 8.0 0.687 -0.3869 0.3231 -0.1244 0.000222307 1.1344
17000.0 8.0 0.7037 -0.4418 0.3785 -0.1443 0.000231971 1.1641
20000.0 8.0 0.7278 -0.5877 0.528 -0.1977 0.000293256 1.3079
25000.0 8.0 0.8717 -1.0152 0.947 -0.3451 0.000411216 1.4634
30000.0 8.0 0.8059 -0.8943 0.7716 -0.2673 0.000567407 1.5625
35000.0 8.0 0.5299 -0.4063 0.2973 -0.0973 0.000734236 1.631
40000.0 8.0 0.39 -0.2208 0.1507 -0.0514 0.00086394 1.6811
45000.0 8.0 0.3291 -0.18 0.1396 -0.0525 0.000970928 1.7193
50000.0 8.0 0.3003 -0.1884 0.1694 -0.0668 0.00106619 1.7493
55000.0 8.0 0.2889 -0.2188 0.2147 -0.0854 0.00115214 1.7736
60000.0 8.0 0.2858 -0.2569 0.2635 -0.1045 0.00123423 1.7936
3750.0 8.25 1.8342 -2.3123 1.9081 -0.6354 3.0956e-06 -3.2178
4000.0 8.25 1.846 -2.4137 2.0315 -0.6847 3.7165e-06 -2.8347
4250.0 8.25 1.8558 -2.4879 2.1175 -0.7181 4.49032e-06 -2.4982
4500.0 8.25 1.8555 -2.5315 2.1701 -0.7385 5.52058e-06 -2.2005
4750.0 8.25 1.8393 -2.5264 2.1722 -0.7405 6.84974e-06 -1.9356
5000.0 8.25 1.8055 -2.3788 1.9771 -0.6577 9.08892e-06 -1.6987
5250.0 8.25 1.5962 -1.8319 1.4 -0.441 1.12567e-05 -1.4856
5500.0 8.25 1.4568 -1.4628 1.0196 -0.3005 1.37174e-05 -1.2932
5750.0 8.25 1.2839 -1.0011 0.5477 -0.1277 1.64218e-05 -1.1189
6000.0 8.25 1.0677 -0.4323 -0.0242 0.0793 1.93391e-05 -0.9602
6250.0 8.25 0.7729 0.2983 -0.7287 0.3263 2.24681e-05 -0.8153
6500.0 8.25 0.4647 1.0216 -1.3941 0.5498 2.57996e-05 -0.6826
7000.0 8.25 0.0429 1.8787 -2.0681 0.7406 3.30363e-05 -0.4484
7500.0 8.25 -0.0648 1.9596 -2.0002 0.6746 4.10565e-05 -0.2486
8000.0 8.25 -0.0616 1.8721 -1.8644 0.6105 4.99384e-05 -0.0765
8500.0 8.25 -0.0372 1.8335 -1.8621 0.6151 5.97456e-05 0.073
9000.0 8.25 -0.0027 1.8468 -1.9749 0.6769 7.05291e-05 0.2038
9500.0 8.25 0.0846 1.7618 -2.024 0.7265 8.22963e-05 0.3191
10000.0 8.25 0.2427 1.4663 -1.8449 0.6922 9.48495e-05 0.4214
10500.0 8.25 0.4328 0.9964 -1.4251 0.5567 0.000107793 0.5127
11000.0 8.25 0.5899 0.5391 -0.9605 0.3916 0.000120375 0.5945
11500.0 8.25 0.6998 0.2 -0.6007 0.2607 0.000132165 0.6683
12000.0 8.25 0.7776 -0.0653 -0.2989 0.1471 0.000143298 0.7351
12500.0 8.25 0.8135 -0.2416 -0.071 0.0579 0.000153458 0.7958
13000.0 8.25 0.8145 -0.3408 0.0822 -0.0035 0.000161503 0.8513
13500.0 8.25 0.8109 -0.4249 0.2139 -0.0548 0.000168714 0.902
14000.0 8.25 0.8108 -0.5123 0.3505 -0.1099 0.000176828 0.9487
14500.0 8.25 0.8043 -0.5661 0.4506 -0.1555 0.000185753 0.9917
15000.0 8.25 0.7862 -0.5657 0.4795 -0.1737 0.000195016 1.0314
15500.0 8.25 0.7642 -0.5368 0.4637 -0.1723 0.000204358 1.0683
16000.0 8.25 0.7452 -0.5072 0.4377 -0.1644 0.000213701 1.1025
16500.0 8.25 0.7332 -0.4916 0.4221 -0.1589 0.000223332 1.1344
17000.0 8.25 0.728 -0.4942 0.425 -0.1598 0.000233294 1.1641
20000.0 8.25 0.751 -0.6358 0.571 -0.2122 0.000294695 1.3079
25000.0 8.25 0.8784 -1.0259 0.9536 -0.3467 0.000413332 1.4634
30000.0 8.25 0.8052 -0.8926 0.7681 -0.2656 0.000570192 1.5625
35000.0 8.25 0.5297 -0.4072 0.2978 -0.0973 0.000735599 1.631
40000.0 8.25 0.3805 -0.199 0.1284 -0.0432 0.000864142 1.6811
45000.0 8.25 0.3258 -0.1698 0.1275 -0.0477 0.000970257 1.7193
50000.0 8.25 0.2953 -0.1737 0.1526 -0.0602 0.00106418 1.7493
55000.0 8.25 0.2808 -0.1962 0.1896 -0.0757 0.00114989 1.7736
60000.0 8.25 0.2754 -0.2281 0.2321 -0.0926 0.0012298 1.7936
65000.0 8.25 0.1549 0.2988 -0.3552 0.1291 0.00147803 1.8103
70000.0 8.25 0.1167 0.3483 -0.3938 0.1415 0.00155761 1.8246
75000.0 8.25 0.0841 0.3889 -0.4248 0.1514 0.00163514 1.8369
80000.0 8.25 0.056 0.4219 -0.4492 0.1591 0.00171094 1.8475
85000.0 8.25 0.0314 0.4505 -0.4706 0.1659 0.00178548 1.8569
90000.0 8.25 0.01 0.4741 -0.4878 0.1713 0.0018597 1.8652
100000.0 8.25 -0.0295 0.5172 -0.5189 0.181 0.00200648 1.8791
3750.0 8.5 1.8684 -2.3845 1.9844 -0.6642 3.1988e-06 -3.2178
4000.0 8.5 1.8615 -2.44 2.0599 -0.6957 3.82877e-06 -2.8347
4250.0 8.5 1.8634 -2.4937 2.1237 -0.7206 4.59677e-06 -2.4982
4500.0 8.5 1.8623 -2.5343 2.1724 -0.7394 5.61241e-06 -2.2005
4750.0 8.5 1.8444 -2.5275 2.1723 -0.7405 6.92058e-06 -1.9356
5000.0 8.5 1.794 -2.3282 1.9138 -0.6319 9.15625e-06 -1.6987
5250.0 8.5 1.6367 -1.9317 1.5015 -0.4783 1.13245e-05 -1.4856
5500.0 8.5 1.4873 -1.5453 1.1031 -0.331 1.37927e-05 -1.2932
5750.0 8.5 1.3505 -1.1779 0.7257 -0.1922 1.6519e-05 -1.1189
6000.0 8.5 1.16 -0.6736 0.2139 -0.0058 1.94582e-05 -0.9602
6250.0 8.5 0.8981 -0.0153 -0.4304 0.2226 2.25983e-05 -0.8153
6500.0 8.5 0.6074 0.6821 -1.0862 0.4476 2.59309e-05 -0.6826
7000.0 8.5 0.134 1.6937 -1.9328 0.7061 3.31635e-05 -0.4484
7500.0 8.5 -0.0365 1.9188 -1.9923 0.681 4.11444e-05 -0.2486
8000.0 8.5 -0.0462 1.8365 -1.8382 0.6044 4.99476e-05 -0.0765
8500.0 8.5 -0.0212 1.7774 -1.8002 0.5928 5.96206e-05 0.073
9000.0 8.5 0.0085 1.7928 -1.907 0.6505 7.02224e-05 0.2038
9500.0 8.5 0.0904 1.7252 -1.9765 0.7083 8.17879e-05 0.3191
10000.0 8.5 0.2473 1.4517 -1.8341 0.6908 9.41773e-05 0.4214
10500.0 8.5 0.4588 0.9503 -1.401 0.5552 0.000107094 0.5127
11000.0 8.5 0.6411 0.4363 -0.8888 0.3752 0.000119876 0.5945
11500.0 8.5 0.7792 0.0153 -0.4439 0.2128 0.000131976 0.6683
